in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.00E+01,6.166E+01,-5.619E+01,-1.680E+02,5.000E+00
8.10E+01,6.310E+01,-5.638E+01,-1.680E+02,5.000E+00
8.20E+01,6.457E+01,-5.618E+01,-1.685E+02,5.000E+00
8.30E+01,6.607E+01,-5.616E+01,-1.696E+02,5.000E+00
8.40E+01,6.761E+01,-5.620E+01,-1.695E+02,5.000E+00
8.50E+01,6.918E+01,-5.623E+01,-1.695E+02,5.000E+00
8.60E+01,7.079E+01,-5.629E+01,-1.695E+02,5.000E+00
8.70E+01,7.244E+01,-5.619E+01,-1.704E+02,5.000E+00
8.80E+01,7.413E+01,-5.624E+01,-1.704E+02,5.000E+00
8.90E+01,7.586E+01,-5.618E+01,-1.705E+02,5.000E+00
9.00E+01,7.762E+01,-5.620E+01,-1.706E+02,5.000E+00
9.10E+01,7.943E+01,-5.622E+01,-1.712E+02,5.000E+00
9.20E+01,8.128E+01,-5.625E+01,-1.709E+02,5.000E+00
9.30E+01,8.318E+01,-5.616E+01,-1.716E+02,5.000E+00
9.40E+01,8.511E+01,-5.626E+01,-1.715E+02,5.000E+00
9.50E+01,8.710E+01,-5.624E+01,-1.726E+02,5.000E+00
9.60E+01,8.913E+01,-5.619E+01,-1.725E+02,5.000E+00
9.70E+01,9.120E+01,-5.616E+01,-1.723E+02,5.000E+00
9.80E+01,9.333E+01,-5.619E+01,-1.722E+02,5.000E+00
9.90E+01,9.550E+01,-5.614E+01,-1.727E+02,5.000E+00
1.00E+02,9.772E+01,-5.622E+01,-1.737E+02,5.000E+00
1.01E+02,1.000E+02,-5.623E+01,-1.735E+02,5.000E+00
1.02E+02,1.023E+02,-5.622E+01,-1.738E+02,5.000E+00
1.03E+02,1.047E+02,-5.632E+01,-1.739E+02,5.000E+00
1.04E+02,1.072E+02,-5.618E+01,-1.737E+02,5.000E+00
1.05E+02,1.096E+02,-5.627E+01,-1.738E+02,5.000E+00
1.06E+02,1.122E+02,-5.626E+01,-1.743E+02,5.000E+00
1.07E+02,1.148E+02,-5.627E+01,-1.743E+02,5.000E+00
1.08E+02,1.175E+02,-5.619E+01,-1.747E+02,5.000E+00
1.09E+02,1.202E+02,-5.626E+01,-1.746E+02,5.000E+00
1.10E+02,1.230E+02,-5.630E+01,-1.752E+02,5.000E+00
1.11E+02,1.259E+02,-5.624E+01,-1.750E+02,5.000E+00
1.12E+02,1.288E+02,-5.630E+01,-1.751E+02,5.000E+00
1.13E+02,1.318E+02,-5.624E+01,-1.751E+02,5.000E+00
1.14E+02,1.349E+02,-5.626E+01,-1.756E+02,5.000E+00
1.15E+02,1.380E+02,-5.630E+01,-1.752E+02,5.000E+00
1.16E+02,1.413E+02,-5.627E+01,-1.756E+02,5.000E+00
1.17E+02,1.445E+02,-5.624E+01,-1.756E+02,5.000E+00
1.18E+02,1.479E+02,-5.630E+01,-1.756E+02,5.000E+00
1.19E+02,1.514E+02,-5.628E+01,-1.760E+02,5.000E+00
1.20E+02,1.549E+02,-5.630E+01,-1.758E+02,5.000E+00
1.21E+02,1.585E+02,-5.631E+01,-1.758E+02,5.000E+00
1.22E+02,1.622E+02,-5.633E+01,-1.766E+02,5.000E+00
1.23E+02,1.660E+02,-5.626E+01,-1.763E+02,5.000E+00
1.24E+02,1.698E+02,-5.627E+01,-1.765E+02,5.000E+00
1.25E+02,1.738E+02,-5.623E+01,-1.766E+02,5.000E+00
1.26E+02,1.778E+02,-5.634E+01,-1.768E+02,5.000E+00
1.27E+02,1.820E+02,-5.627E+01,-1.766E+02,5.000E+00
1.28E+02,1.862E+02,-5.632E+01,-1.769E+02,5.000E+00
1.29E+02,1.905E+02,-5.634E+01,-1.769E+02,5.000E+00
1.30E+02,1.950E+02,-5.629E+01,-1.769E+02,5.000E+00
1.31E+02,1.995E+02,-5.630E+01,-1.771E+02,5.000E+00
1.32E+02,2.042E+02,-5.636E+01,-1.772E+02,5.000E+00
1.33E+02,2.089E+02,-5.636E+01,-1.775E+02,5.000E+00
1.34E+02,2.138E+02,-5.629E+01,-1.777E+02,5.000E+00
1.35E+02,2.188E+02,-5.636E+01,-1.776E+02,5.000E+00
1.36E+02,2.239E+02,-5.631E+01,-1.776E+02,5.000E+00
1.37E+02,2.291E+02,-5.635E+01,-1.772E+02,5.000E+00
1.38E+02,2.344E+02,-5.632E+01,-1.776E+02,5.000E+00
1.39E+02,2.399E+02,-5.632E+01,-1.774E+02,5.000E+00
1.40E+02,2.455E+02,-5.635E+01,-1.776E+02,5.000E+00
1.41E+02,2.512E+02,-5.632E+01,-1.780E+02,5.000E+00
1.42E+02,2.570E+02,-5.634E+01,-1.777E+02,5.000E+00
1.43E+02,2.630E+02,-5.630E+01,-1.778E+02,5.000E+00
1.44E+02,2.692E+02,-5.633E+01,-1.779E+02,5.000E+00
1.45E+02,2.754E+02,-5.633E+01,-1.780E+02,5.000E+00
1.46E+02,2.818E+02,-5.635E+01,-1.780E+02,5.000E+00
1.47E+02,2.884E+02,-5.634E+01,-1.779E+02,5.000E+00
1.48E+02,2.951E+02,-5.638E+01,-1.781E+02,5.000E+00
1.49E+02,3.020E+02,-5.634E+01,-1.782E+02,5.000E+00
1.50E+02,3.090E+02,-5.637E+01,-1.782E+02,5.000E+00
1.51E+02,3.162E+02,-5.637E+01,-1.781E+02,5.000E+00
1.52E+02,3.236E+02,-5.639E+01,-1.785E+02,5.000E+00
1.53E+02,3.311E+02,-5.634E+01,-1.783E+02,5.000E+00
1.54E+02,3.388E+02,-5.637E+01,-1.783E+02,5.000E+00
1.55E+02,3.467E+02,-5.636E+01,-1.786E+02,5.000E+00
1.56E+02,3.548E+02,-5.633E+01,-1.787E+02,5.000E+00
1.57E+02,3.631E+02,-5.635E+01,-1.787E+02,5.000E+00
1.58E+02,3.715E+02,-5.638E+01,-1.787E+02,5.000E+00
1.59E+02,3.802E+02,-5.636E+01,-1.786E+02,5.000E+00
1.60E+02,3.890E+02,-5.637E+01,-1.784E+02,5.000E+00
1.61E+02,3.981E+02,-5.637E+01,-1.786E+02,5.000E+00
1.62E+02,4.074E+02,-5.636E+01,-1.786E+02,5.000E+00
1.63E+02,4.169E+02,-5.636E+01,-1.786E+02,5.000E+00
1.64E+02,4.266E+02,-5.638E+01,-1.788E+02,5.000E+00
1.65E+02,4.365E+02,-5.639E+01,-1.788E+02,5.000E+00
1.66E+02,4.467E+02,-5.638E+01,-1.789E+02,5.000E+00
1.67E+02,4.571E+02,-5.639E+01,-1.790E+02,5.000E+00
1.68E+02,4.677E+02,-5.636E+01,-1.789E+02,5.000E+00
1.69E+02,4.786E+02,-5.636E+01,-1.788E+02,5.000E+00
1.70E+02,4.898E+02,-5.638E+01,-1.787E+02,5.000E+00
1.71E+02,5.012E+02,-5.638E+01,-1.789E+02,5.000E+00
1.72E+02,5.129E+02,-5.639E+01,-1.791E+02,5.000E+00
1.73E+02,5.248E+02,-5.636E+01,-1.791E+02,5.000E+00
1.74E+02,5.370E+02,-5.636E+01,-1.790E+02,5.000E+00
1.75E+02,5.495E+02,-5.639E+01,-1.789E+02,5.000E+00
1.76E+02,5.623E+02,-5.639E+01,-1.791E+02,5.000E+00
1.77E+02,5.754E+02,-5.643E+01,-1.791E+02,5.000E+00
1.78E+02,5.888E+02,-5.645E+01,-1.788E+02,5.000E+00
1.79E+02,6.026E+02,-5.637E+01,-1.787E+02,5.000E+00
1.80E+02,6.166E+02,-5.638E+01,-1.789E+02,5.000E+00
1.81E+02,6.310E+02,-5.639E+01,-1.791E+02,5.000E+00
1.82E+02,6.457E+02,-5.644E+01,-1.791E+02,5.000E+00
1.83E+02,6.607E+02,-5.640E+01,-1.790E+02,5.000E+00
1.84E+02,6.761E+02,-5.638E+01,-1.791E+02,5.000E+00
1.85E+02,6.918E+02,-5.637E+01,-1.791E+02,5.000E+00
1.86E+02,7.079E+02,-5.638E+01,-1.793E+02,5.000E+00
1.87E+02,7.244E+02,-5.639E+01,-1.794E+02,5.000E+00
1.88E+02,7.413E+02,-5.642E+01,-1.790E+02,5.000E+00
1.89E+02,7.586E+02,-5.642E+01,-1.789E+02,5.000E+00
1.90E+02,7.762E+02,-5.637E+01,-1.789E+02,5.000E+00
1.91E+02,7.943E+02,-5.634E+01,-1.790E+02,5.000E+00
1.92E+02,8.128E+02,-5.638E+01,-1.793E+02,5.000E+00
1.93E+02,8.318E+02,-5.635E+01,-1.790E+02,5.000E+00
1.94E+02,8.511E+02,-5.634E+01,-1.789E+02,5.000E+00
1.95E+02,8.710E+02,-5.635E+01,-1.792E+02,5.000E+00
1.96E+02,8.913E+02,-5.634E+01,-1.791E+02,5.000E+00
1.97E+02,9.120E+02,-5.634E+01,-1.791E+02,5.000E+00
1.98E+02,9.333E+02,-5.637E+01,-1.793E+02,5.000E+00
1.99E+02,9.550E+02,-5.637E+01,-1.793E+02,5.000E+00
2.00E+02,9.772E+02,-5.636E+01,-1.792E+02,5.000E+00
2.01E+02,1.000E+03,-5.635E+01,-1.791E+02,5.000E+00
2.02E+02,1.023E+03,-5.630E+01,-1.793E+02,5.000E+00
2.03E+02,1.047E+03,-5.630E+01,-1.795E+02,5.000E+00
2.04E+02,1.072E+03,-5.631E+01,-1.794E+02,5.000E+00
2.05E+02,1.096E+03,-5.631E+01,-1.795E+02,5.000E+00
2.06E+02,1.122E+03,-5.632E+01,-1.794E+02,5.000E+00
2.07E+02,1.148E+03,-5.631E+01,-1.791E+02,5.000E+00
2.08E+02,1.175E+03,-5.632E+01,-1.793E+02,5.000E+00
2.09E+02,1.202E+03,-5.633E+01,-1.792E+02,5.000E+00
2.10E+02,1.230E+03,-5.628E+01,-1.793E+02,5.000E+00
2.11E+02,1.259E+03,-5.627E+01,-1.797E+02,5.000E+00
2.12E+02,1.288E+03,-5.627E+01,-1.796E+02,5.000E+00
2.13E+02,1.318E+03,-5.629E+01,-1.795E+02,5.000E+00
2.14E+02,1.349E+03,-5.628E+01,-1.797E+02,5.000E+00
2.15E+02,1.380E+03,-5.628E+01,-1.794E+02,5.000E+00
2.16E+02,1.413E+03,-5.625E+01,-1.798E+02,5.000E+00
2.17E+02,1.445E+03,-5.624E+01,-1.799E+02,5.000E+00
2.18E+02,1.479E+03,-5.624E+01,-1.800E+02,5.000E+00
2.19E+02,1.514E+03,-5.624E+01,-1.799E+02,5.000E+00
2.20E+02,1.549E+03,-5.627E+01,-1.798E+02,5.000E+00
2.21E+02,1.585E+03,-5.624E+01,-1.798E+02,5.000E+00
2.22E+02,1.622E+03,-5.624E+01,-1.798E+02,5.000E+00
2.23E+02,1.660E+03,-5.622E+01,-1.800E+02,5.000E+00
2.24E+02,1.698E+03,-5.621E+01,-1.800E+02,5.000E+00
2.25E+02,1.738E+03,-5.623E+01,-1.800E+02,5.000E+00
2.26E+02,1.778E+03,-5.623E+01,1.799E+02,5.000E+00
2.27E+02,1.820E+03,-5.623E+01,1.799E+02,5.000E+00
2.28E+02,1.862E+03,-5.622E+01,1.799E+02,5.000E+00
2.29E+02,1.905E+03,-5.618E+01,1.798E+02,5.000E+00
2.30E+02,1.950E+03,-5.620E+01,1.798E+02,5.000E+00
2.31E+02,1.995E+03,-5.621E+01,1.796E+02,5.000E+00
2.32E+02,2.042E+03,-5.623E+01,1.797E+02,5.000E+00
2.33E+02,2.089E+03,-5.618E+01,1.795E+02,5.000E+00
2.34E+02,2.138E+03,-5.619E+01,1.794E+02,5.000E+00
2.35E+02,2.188E+03,-5.616E+01,1.793E+02,5.000E+00
2.36E+02,2.239E+03,-5.617E+01,1.794E+02,5.000E+00
2.37E+02,2.291E+03,-5.618E+01,1.795E+02,5.000E+00
2.38E+02,2.344E+03,-5.618E+01,1.794E+02,5.000E+00
2.39E+02,2.399E+03,-5.617E+01,1.794E+02,5.000E+00
2.40E+02,2.455E+03,-5.617E+01,1.792E+02,5.000E+00
2.41E+02,2.512E+03,-5.616E+01,1.790E+02,5.000E+00
2.42E+02,2.570E+03,-5.616E+01,1.789E+02,5.000E+00
2.43E+02,2.630E+03,-5.616E+01,1.788E+02,5.000E+00
2.44E+02,2.692E+03,-5.614E+01,1.789E+02,5.000E+00
2.45E+02,2.754E+03,-5.614E+01,1.789E+02,5.000E+00
2.46E+02,2.818E+03,-5.615E+01,1.788E+02,5.000E+00
2.47E+02,2.884E+03,-5.615E+01,1.786E+02,5.000E+00
2.48E+02,2.951E+03,-5.613E+01,1.784E+02,5.000E+00
2.49E+02,3.020E+03,-5.612E+01,1.783E+02,5.000E+00
2.50E+02,3.090E+03,-5.613E+01,1.784E+02,5.000E+00
2.51E+02,3.162E+03,-5.613E+01,1.783E+02,5.000E+00
2.52E+02,3.236E+03,-5.613E+01,1.782E+02,5.000E+00
2.53E+02,3.311E+03,-5.611E+01,1.780E+02,5.000E+00
2.54E+02,3.388E+03,-5.611E+01,1.778E+02,5.000E+00
2.55E+02,3.467E+03,-5.611E+01,1.780E+02,5.000E+00
2.56E+02,3.548E+03,-5.610E+01,1.779E+02,5.000E+00
2.57E+02,3.631E+03,-5.611E+01,1.779E+02,5.000E+00
2.58E+02,3.715E+03,-5.610E+01,1.776E+02,5.000E+00
2.59E+02,3.802E+03,-5.610E+01,1.774E+02,5.000E+00
2.60E+02,3.890E+03,-5.610E+01,1.774E+02,5.000E+00
2.61E+02,3.981E+03,-5.609E+01,1.774E+02,5.000E+00
2.62E+02,4.074E+03,-5.609E+01,1.772E+02,5.000E+00
2.63E+02,4.169E+03,-5.609E+01,1.770E+02,5.000E+00
2.64E+02,4.266E+03,-5.609E+01,1.769E+02,5.000E+00
2.65E+02,4.365E+03,-5.608E+01,1.767E+02,5.000E+00
2.66E+02,4.467E+03,-5.608E+01,1.767E+02,5.000E+00
2.67E+02,4.571E+03,-5.609E+01,1.766E+02,5.000E+00
2.68E+02,4.677E+03,-5.609E+01,1.766E+02,5.000E+00
2.69E+02,4.786E+03,-5.610E+01,1.766E+02,5.000E+00
2.70E+02,4.898E+03,-5.610E+01,1.764E+02,5.000E+00
2.71E+02,5.012E+03,-5.609E+01,1.761E+02,5.000E+00
2.72E+02,5.129E+03,-5.607E+01,1.760E+02,5.000E+00
2.73E+02,5.248E+03,-5.610E+01,1.757E+02,5.000E+00
2.74E+02,5.370E+03,-5.609E+01,1.756E+02,5.000E+00
2.75E+02,5.495E+03,-5.608E+01,1.757E+02,5.000E+00
2.76E+02,5.623E+03,-5.608E+01,1.755E+02,5.000E+00
2.77E+02,5.754E+03,-5.609E+01,1.753E+02,5.000E+00
2.78E+02,5.888E+03,-5.609E+01,1.751E+02,5.000E+00
2.79E+02,6.026E+03,-5.608E+01,1.749E+02,5.000E+00
2.80E+02,6.166E+03,-5.609E+01,1.747E+02,5.000E+00
2.81E+02,6.310E+03,-5.608E+01,1.748E+02,5.000E+00
2.82E+02,6.457E+03,-5.608E+01,1.746E+02,5.000E+00
2.83E+02,6.607E+03,-5.609E+01,1.745E+02,5.000E+00
2.84E+02,6.761E+03,-5.609E+01,1.741E+02,5.000E+00
2.85E+02,6.918E+03,-5.609E+01,1.739E+02,5.000E+00
2.86E+02,7.079E+03,-5.608E+01,1.738E+02,5.000E+00
2.87E+02,7.244E+03,-5.609E+01,1.737E+02,5.000E+00
2.88E+02,7.413E+03,-5.609E+01,1.736E+02,5.000E+00
2.89E+02,7.586E+03,-5.609E+01,1.732E+02,5.000E+00
2.90E+02,7.762E+03,-5.611E+01,1.731E+02,5.000E+00
2.91E+02,7.943E+03,-5.611E+01,1.729E+02,5.000E+00
2.92E+02,8.128E+03,-5.611E+01,1.728E+02,5.000E+00
2.93E+02,8.318E+03,-5.611E+01,1.726E+02,5.000E+00
2.94E+02,8.511E+03,-5.611E+01,1.724E+02,5.000E+00
2.95E+02,8.710E+03,-5.612E+01,1.720E+02,5.000E+00
2.96E+02,8.913E+03,-5.614E+01,1.717E+02,5.000E+00
2.97E+02,9.120E+03,-5.613E+01,1.715E+02,5.000E+00
2.98E+02,9.333E+03,-5.615E+01,1.715E+02,5.000E+00
2.99E+02,9.550E+03,-5.614E+01,1.713E+02,5.000E+00
3.00E+02,9.772E+03,-5.615E+01,1.712E+02,5.000E+00
3.01E+02,1.000E+04,-5.616E+01,1.708E+02,5.000E+00
